ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,GEOIDFQ,INTPTLAT,INTPTLON,MTFCC,NAME_x,NAMELSAD,STATEFP,TRACTCE,NAME_y,population,centroid_lon,centroid_lat
909972,0,037,S,06037204920,1400000US06037204920,+34.0175004,-118.1974975,G5020,2049.20,Census Tract 2049.20,06,204920,Census Tract 2049.20; Los Angeles County; California,2459,-118.19749758309933,34.0175004210624
418380,0,037,S,06037207502,1400000US06037207502,+34.0527070,-118.2530840,G5020,2075.02,Census Tract 2075.02,06,207502,Census Tract 2075.02; Los Angeles County; California,3906,-118.25308400054722,34.05270704051066
184109,0,037,S,06037211703,1400000US06037211703,+34.0671466,-118.3115820,G5020,2117.03,Census Tract 2117.03,06,211703,Census Tract 2117.03; Los Angeles County; California,4564,-118.31158200310249,34.06714664825318
469617,0,037,S,06037212701,1400000US06037212701,+34.0543037,-118.3193139,G5020,2127.01,Census Tract 2127.01,06,212701,Census Tract 2127.01; Los Angeles County; California,2317,-118.31931392953531,34.05430370807833
690352,0,037,S,06037273700,1400000US06037273700,+33.9983793,-118.4526783,G5020,2737,Census Tract 2737,06,273700,Census Tract 2737; Los Angeles County; California,2751,-118.45267825721874,33.998379289135045
741626,0,037,S,06037273800,1400000US06037273800,+33.9927102,-118.4512626,G5020,2738,Census Tract 2738,06,273800,Census Tract 2738; Los Angeles County; California,2945,-118.4512622182364,33.99271013552225
628049,0,037,S,06037274100,1400000US06037274100,+33.9875224,-118.4489221,G5020,2741,Census Tract 2741,06,274100,Census Tract 2741; Los Angeles County; California,4365,-118.44892217893492,33.98752237922099
380722,0,037,S,06037221500,1400000US06037221500,+34.0348455,-118.3046372,G5020,2215,Census Tract 2215,06,221500,Census Tract 2215; Los Angeles County; California,3527,-118.30463718112,34.03484551692962
327983,0,037,S,06037221710,1400000US06037221710,+34.0346983,-118.2876315,G5020,2217.10,Census Tract 2217.10,06,221710,Census Tract 2217.10; Los Angeles County; California,2658,-118.28763147267205,34.03469829725933
410027,0,037,S,06037221900,1400000US06037221900,+34.0267671,-118.2895580,G5020,2219,Census Tract 2219,06,221900,Census Tract 2219; Los Angeles County; California,4572,-118.28955801385675,34.02676709237942
478935,0,037,S,06037222100,1400000US06037222100,+34.0273170,-118.3023777,G5020,2221,Census Tract 2221,06,222100,Census Tract 2221; Los Angeles County; California,4086,-118.30237770822856,34.027316983994055
481869,0,037,S,06037222200,1400000US06037222200,+34.0309167,-118.3024156,G5020,2222,Census Tract 2222,06,222200,Census Tract 2222; Los Angeles County; California,3642,-118.302415599724,34.030916680945964
652465,0,037,S,06037222500,1400000US06037222500,+34.0218497,-118.3045508,G5020,2225,Census Tract 2225,06,222500,Census Tract 2225; Los Angeles County; California,4194,-118.30455078611404,34.02184974025565
821876,0,037,S,06037222700,1400000US06037222700,+34.0209296,-118.2856599,G5020,2227,Census Tract 2227,06,222700,Census Tract 2227; Los Angeles County; California,4316,-118.28565998797744,34.02092958846259
830399,0,037,S,06037224010,1400000US06037224010,+34.0367636,-118.2658976,G5020,2240.10,Census Tract 2240.10,06,224010,Census Tract 2240.10; Los Angeles County; California,2974,-118.26589780528595,34.03676361541033
1232331,0,037,S,06037224020,1400000US06037224020,+34.0304827,-118.2686569,G5020,2240.20,Census Tract 2240.20,06,224020,Census Tract 2240.20; Los Angeles County; California,2816,-118.26865694882706,34.03048271672402
1303261,598,037,S,06037234600,1400000US06037234600,+33.9920177,-118.3275610,G5020,2346,Census Tract 2346,06,234600,Census Tract 2346; Los Angeles County; California,4694,-118.32763310392902,33.99220786523777
742058,0,037,S,06037234700,1400000US06037234700,+33.9872213,-118.3276852,G5020,2347,Census Tract 2347,06,234700,Census Tract 2347; Los Angeles County; California,3838,-118.32768523167934,33.987221141227735
1181474,0,037,S,06037235100,1400000US06037235100,+33.9852423,-118.3463239,G5020,2351,Census Tract 2351,06,235100,Census Tract 2351; Los Angeles County; California,4032,-118.34632384503314,33.985242276411256
2362034,0,037,S,06037265100,1400000US06037265100,+34.0737151,-118.4288493,G5020,2651,Census Tract 2651,06,265100,Census Tract 2651; Los Angeles County; California,2301,-118.42884950334258,34.07371520539665
1595806,0,037,S,06037265301,1400000US06037265301,+34.0710687,-118.4454342,G5020,2653.01,Census Tract 2653.01,06,265301,Census Tract 2653.01; Los Angeles County; California,12987,-118.44543429404382,34.071068788496376
147998,0,037,S,06037265303,1400000US06037265303,+34.0672740,-118.4534106,G5020,2653.03,Census Tract 2653.03,06,265303,Census Tract 2653.03; Los Angeles County; California,4468,-118.45341065669938,34.067274001940156
130983,0,037,S,06037265304,1400000US06037265304,+34.0677546,-118.4511610,G5020,2653.04,Census Tract 2653.04,06,265304,Census Tract 2653.04; Los Angeles County; California,3088,-118.45116101295122,34.06775463085538
710541,0,037,S,06037265410,1400000US06037265410,+34.0656025,-118.4632446,G5020,2654.10,Census Tract 2654.10,06,265410,Census Tract 2654.10; Los Angeles County; California,1726,-118.46324487940043,34.06560262229679
325225,0,037,S,06037237720,1400000US06037237720,+33.9692863,-118.2861511,G5020,2377.20,Census Tract 2377.20,06,237720,Census Tract 2377.20; Los Angeles County; California,3447,-118.28615108148398,33.96928630402562
972785,0,037,S,06037237800,1400000US06037237800,+33.9709601,-118.2981214,G5020,2378,Census Tract 2378,06,237800,Census Tract 2378; Los Angeles County; California,4160,-118.29812135790054,33.970960069634934
1663572,0,037,S,06037238000,1400000US06037238000,+33.9472944,-118.3097251,G5020,2380,Census Tract 2380,06,238000,Census Tract 2380; Los Angeles County; California,5438,-118.30972504981071,33.94729446906188
983749,0,037,S,06037238100,1400000US06037238100,+33.9636280,-118.3111989,G5020,2381,Census Tract 2381,06,238100,Census Tract 2381; Los Angeles County; California,5205,-118.31119889578919,33.96362797011466
1026631,0,037,S,06037238200,1400000US06037238200,+33.9634958,-118.2979777,G5020,2382,Census Tract 2382,06,238200,Census Tract 2382; Los Angeles County; California,6827,-118.29797767513325,33.963495764907776
397068,0,037,S,06037238310,1400000US06037238310,+33.9660436,-118.2861074,G5020,2383.10,Census Tract 2383.10,06,238310,Census Tract 2383.10; Los Angeles County; California,5102,-118.28610742210587,33.96604353013972
468279,0,037,S,06037238320,1400000US06037238320,+33.9621527,-118.2861548,G5020,2383.20,Census Tract 2383.20,06,238320,Census Tract 2383.20; Los Angeles County; California,3513,-118.28615480035738,33.96215271637132
1301542,0,037,S,06037238400,1400000US06037238400,+33.9563491,-118.3089917,G5020,2384,Census Tract 2384,06,238400,Census Tract 2384; Los Angeles County; California,4495,-118.30899172000854,33.956349018631705
347073,0,037,S,06037239320,1400000US06037239320,+33.9785676,-118.2717384,G5020,2393.20,Census Tract 2393.20,06,239320,Census Tract 2393.20; Los Angeles County; California,3105,-118.27173842187803,33.97856759338733
2656762,0,037,S,06037211000,1400000US06037211000,+34.0677859,-118.3317418,G5020,2110,Census Tract 2110,06,211000,Census Tract 2110; Los Angeles County; California,5313,-118.3317414746489,34.06778593071884
143939,0,037,S,06037211310,1400000US06037211310,+34.0709091,-118.2984928,G5020,2113.10,Census Tract 2113.10,06,211310,Census Tract 2113.10; Los Angeles County; California,3484,-118.29849283182067,34.07090915012327
270793,0,037,S,06037211410,1400000US06037211410,+34.0726142,-118.3073155,G5020,2114.10,Census Tract 2114.10,06,211410,Census Tract 2114.10; Los Angeles County; California,2913,-118.30731546101042,34.07261425631698
909039,0,037,S,06037211500,1400000US06037211500,+34.0724565,-118.3152596,G5020,2115,Census Tract 2115,06,211500,Census Tract 2115; Los Angeles County; California,3857,-118.31525956250543,34.07245650907922
651516,0,037,S,06037211701,1400000US06037211701,+34.0653405,-118.3184531,G5020,2117.01,Census Tract 2117.01,06,211701,Census Tract 2117.01; Los Angeles County; California,2781,-118.3184530915914,34.06534053021634
137966,0,037,S,06037211910,1400000US06037211910,+34.0672078,-118.2985036,G5020,2119.10,Census Tract 2119.10,06,211910,Census Tract 2119.10; Los Angeles County; California,3951,-118.29850356558174,34.06720779477298
206471,0,037,S,06037212202,1400000US06037212202,+34.0563658,-118.2879320,G5020,2122.02,Census Tract 2122.02,06,212202,Census Tract 2122.02; Los Angeles County; California,3676,-118.28793198047282,34.05636576212816
213185,0,037,S,06037212204,1400000US06037212204,+34.0598252,-118.2865323,G5020,2122.04,Census Tract 2122.04,06,212204,Census Tract 2122.04; Los Angeles County; California,3720,-118.286532343041,34.059825239565804
205676,0,037,S,06037212304,1400000US06037212304,+34.0598538,-118.2979144,G5020,2123.04,Census Tract 2123.04,06,212304,Census Tract 2123.04; Los Angeles County; California,1781,-118.29791437369113,34.0598537638025
161926,0,037,S,06037212306,1400000US06037212306,+34.0561280,-118.2940726,G5020,2123.06,Census Tract 2123.06,06,212306,Census Tract 2123.06; Los Angeles County; California,2816,-118.29407264176122,34.05612798251565
143454,0,037,S,06037212420,1400000US06037212420,+34.0560876,-118.3019777,G5020,2124.20,Census Tract 2124.20,06,212420,Census Tract 2124.20; Los Angeles County; California,2661,-118.30197765842735,34.05608762927275
357157,0,037,S,06037212610,1400000US06037212610,+34.0598448,-118.3138698,G5020,2126.10,Census Tract 2126.10,06,212610,Census Tract 2126.10; Los Angeles County; California,4211,-118.31386977487891,34.05984476752591
288619,0,037,S,06037212620,1400000US06037212620,+34.0563607,-118.3130597,G5020,2126.20,Census Tract 2126.20,06,212620,Census Tract 2126.20; Los Angeles County; California,3818,-118.31305969629672,34.05636073325509
781275,0,037,S,06037212800,1400000US06037212800,+34.0518662,-118.3305985,G5020,2128,Census Tract 2128,06,212800,Census Tract 2128; Los Angeles County; California,3386,-118.3305985021504,34.05186623032511
373620,0,037,S,06037212900,1400000US06037212900,+34.0494541,-118.3215149,G5020,2129,Census Tract 2129,06,212900,Census Tract 2129; Los Angeles County; California,3684,-118.32151494511916,34.04945409843847
537044,0,037,S,06037213100,1400000US06037213100,+34.0506364,-118.3126928,G5020,2131,Census Tract 2131,06,213100,Census Tract 2131; Los Angeles County; California,2790,-118.3126928106768,34.05063646583548
368196,0,037,S,06037224200,1400000US06037224200,+34.0406213,-118.2767182,G5020,2242,Census Tract 2242,06,224200,Census Tract 2242; Los Angeles County; California,2174,-118.27671821077425,34.040621350485246
290769,0,037,S,06037224320,1400000US06037224320,+34.0415850,-118.2808542,G5020,2243.20,Census Tract 2243.20,06,224320,Census Tract 2243.20; Los Angeles County; California,3593,-118.28085414313853,34.04158500450641
358656,0,037,S,06037224420,1400000US06037224420,+34.0316495,-118.2769038,G5020,2244.20,Census Tract 2244.20,06,224420,Census Tract 2244.20; Los Angeles County; California,2168,-118.27690377220446,34.03164950032193
718926,0,037,S,06037224600,1400000US06037224600,+34.0222989,-118.2718023,G5020,2246,Census Tract 2246,06,224600,Census Tract 2246; Los Angeles County; California,3078,-118.27180230255163,34.0222988785629
730774,0,037,S,06037265420,1400000US06037265420,+34.0704417,-118.4594425,G5020,2654.20,Census Tract 2654.20,06,265420,Census Tract 2654.20; Los Angeles County; California,1636,-118.4594425482312,34.070441713142394
1151184,0,037,S,06037267800,1400000US06037267800,+34.0395800,-118.4306812,G5020,2678,Census Tract 2678,06,267800,Census Tract 2678; Los Angeles County; California,3483,-118.43068112845039,34.03957996466022
1273089,0,037,S,06037267600,1400000US06037267600,+34.0340797,-118.4524613,G5020,2676,Census Tract 2676,06,267600,Census Tract 2676; Los Angeles County; California,2469,-118.45246127459438,34.03407971632398
814658,0,037,S,06037267700,1400000US06037267700,+34.0387217,-118.4441579,G5020,2677,Census Tract 2677,06,267700,Census Tract 2677; Los Angeles County; California,3753,-118.44415793773857,34.03872174804441
652606,0,037,S,06037235201,1400000US06037235201,+33.9745535,-118.3221148,G5020,2352.01,Census Tract 2352.01,06,235201,Census Tract 2352.01; Los Angeles County; California,2880,-118.32211482835798,33.974553522772496
851554,0,037,S,06037235202,1400000US06037235202,+33.9730801,-118.3303760,G5020,2352.02,Census Tract 2352.02,06,235202,Census Tract 2352.02; Los Angeles County; California,3887,-118.330376050006,33.97308017037635
467088,0,037,S,06037269800,1400000US06037269800,+34.0320450,-118.3968111,G5020,2698,Census Tract 2698,06,269800,Census Tract 2698; Los Angeles County; California,3140,-118.39681109847558,34.03204504164244
282483,0,037,S,06037226410,1400000US06037226410,+34.0241996,-118.2622815,G5020,2264.10,Census Tract 2264.10,06,226410,Census Tract 2264.10; Los Angeles County; California,3561,-118.26228144347041,34.02419960731967
440119,0,037,S,06037227020,1400000US06037227020,+34.0157537,-118.2519330,G5020,2270.20,Census Tract 2270.20,06,227020,Census Tract 2270.20; Los Angeles County; California,3506,-118.25193297301365,34.015753669096384
1003328,0,037,S,06037228100,1400000US06037228100,+34.0096170,-118.2439607,G5020,2281,Census Tract 2281,06,228100,Census Tract 2281; Los Angeles County; California,4392,-118.243960701607,34.00961710286763
411032,0,037,S,06037228210,1400000US06037228210,+34.0104120,-118.2534818,G5020,2282.10,Census Tract 2282.10,06,228210,Census Tract 2282.10; Los Angeles County; California,3801,-118.25348179569693,34.010411999847015
366214,0,037,S,06037228220,1400000US06037228220,+34.0060455,-118.2513193,G5020,2282.20,Census Tract 2282.20,06,228220,Census Tract 2282.20; Los Angeles County; California,4470,-118.25131929459603,34.00604552760906
546319,0,037,S,06037228310,1400000US06037228310,+34.0113510,-118.2624160,G5020,2283.10,Census Tract 2283.10,06,228310,Census Tract 2283.10; Los Angeles County; California,4493,-118.26241602275643,34.01135093872308
337041,0,037,S,06037228320,1400000US06037228320,+34.0078219,-118.2636360,G5020,2283.20,Census Tract 2283.20,06,228320,Census Tract 2283.20; Los Angeles County; California,3420,-118.26363602842005,34.00782188141554
277393,0,037,S,06037228420,1400000US06037228420,+34.0082598,-118.2718914,G5020,2284.20,Census Tract 2284.20,06,228420,Census Tract 2284.20; Los Angeles County; California,2893,-118.2718913632092,34.008259878095416
404789,0,037,S,06037228710,1400000US06037228710,+33.9993679,-118.2542903,G5020,2287.10,Census Tract 2287.10,06,228710,Census Tract 2287.10; Los Angeles County; California,4104,-118.25429030371275,33.999367980764355
404152,0,037,S,06037228720,1400000US06037228720,+33.9993670,-118.2499406,G5020,2287.20,Census Tract 2287.20,06,228720,Census Tract 2287.20; Los Angeles County; California,4909,-118.2499405742538,33.99936703979747
2294749,0,037,S,06037269000,1400000US06037269000,+34.0433250,-118.4043050,G5020,2690,Census Tract 2690,06,269000,Census Tract 2690; Los Angeles County; California,4867,-118.40382494381315,34.04210928515255
839267,0,037,S,06037269100,1400000US06037269100,+34.0530704,-118.3948253,G5020,2691,Census Tract 2691,06,269100,Census Tract 2691; Los Angeles County; California,4264,-118.3948252490175,34.05307045661523
2205507,3034,037,S,06037269300,1400000US06037269300,+34.0444598,-118.4122005,G5020,2693,Census Tract 2693,06,269300,Census Tract 2693; Los Angeles County; California,3771,-118.41393054473846,34.04044103826898
1384207,0,037,S,06037269500,1400000US06037269500,+34.0433812,-118.3937878,G5020,2695,Census Tract 2695,06,269500,Census Tract 2695; Los Angeles County; California,4202,-118.39378780773399,34.043381305813256
897605,0,037,S,06037269700,1400000US06037269700,+34.0363360,-118.3871530,G5020,2697,Census Tract 2697,06,269700,Census Tract 2697; Los Angeles County; California,3858,-118.38715288791948,34.036336016515726
844484,0,037,S,06037228800,1400000US06037228800,+33.9992469,-118.2432565,G5020,2288,Census Tract 2288,06,228800,Census Tract 2288; Los Angeles County; California,5375,-118.24325652601692,33.99924693571069
515517,0,037,S,06037228900,1400000US06037228900,+33.9920544,-118.2430143,G5020,2289,Census Tract 2289,06,228900,Census Tract 2289; Los Angeles County; California,3187,-118.24301432817444,33.99205440902575
475049,0,037,S,06037229100,1400000US06037229100,+33.9921607,-118.2520958,G5020,2291,Census Tract 2291,06,229100,Census Tract 2291; Los Angeles County; California,4572,-118.25209580674809,33.99216072741807
432281,0,037,S,06037237710,1400000US06037237710,+33.9726959,-118.2861364,G5020,2377.10,Census Tract 2377.10,06,237710,Census Tract 2377.10; Los Angeles County; California,4372,-118.28613638590315,33.97269589465518
979523,0,037,S,06037239330,1400000US06037239330,+33.9783876,-118.2631028,G5020,2393.30,Census Tract 2393.30,06,239330,Census Tract 2393.30; Los Angeles County; California,3119,-118.26310282210116,33.97838754595553
